gender,age,education_level,experience_years,screening_score,shortlisted
Female,41,High School,1,77.2442070473258,1
Female,22,High School,4,71.6650704043478,1
Male,24,Bachelors,6,61.207953055486826,0
Male,45,Bachelors,11,56.658116479770015,1
Male,35,Bachelors,15,72.29823154904325,0
Male,24,High School,7,82.89563224165445,0
Female,33,Bachelors,8,70.35522430777957,0
Female,48,High School,14,60.65079150593763,0
Female,32,Masters,4,51.31977712920573,0
Female,48,Bachelors,12,85.29490846888609,1
Male,33,Bachelors,4,80.41850610319761,0
Male,34,High School,10,73.02076848771601,0
Male,40,Bachelors,9,84.7799396726546,1
Female,38,Bachelors,19,72.23919099753594,0
Male,49,Masters,12,64.68963049382317,0
Female,48,Masters,8,75.5513224505021,1
Female,26,Bachelors,13,61.70274323732208,0
Male,49,Masters,17,60.04352182146819,0
Male,31,PhD,14,77.71607109607268,0
Male,22,Masters,9,78.55758767564082,0
Female,48,Masters,6,57.262617195125905,1
Male,43,Bachelors,7,57.63202317558144,1
Female,39,Bachelors,2,65.54950306366989,0
Male,39,High School,14,62.88695166820337,0
Female,25,High School,15,74.76488763165369,0
Female,39,PhD,3,70.48049837765589,1
Male,22,Bachelors,5,81.64906257636605,0
Female,30,Masters,0,73.17257725233983,0
Female,45,Masters,3,63.55423170328322,1
Male,22,Masters,10,51.08871138113554,1
Female,31,PhD,11,71.79455984277178,0
Male,38,Bachelors,4,52.89671889763723,0
Female,49,High School,15,63.43044763079164,0
Male,44,Bachelors,12,62.78273221903324,0
Male,35,High School,12,64.91572885116568,1
Female,29,High School,16,56.839657400731426,1
Female,43,Bachelors,6,62.747233918900506,1
Female,39,Masters,7,81.459045784518,0
Female,29,Bachelors,12,81.43148487574933,0
Female,23,Bachelors,15,85.3249977546597,0
Male,41,Bachelors,3,70.10146525743774,0
Female,29,Bachelors,7,72.71219128898247,1
Male,48,High School,15,81.60611417693659,0
Male,34,Masters,9,55.293390430628826,0
Female,39,Bachelors,11,78.05628506703701,0
Male,27,Masters,11,83.02344723395655,0
Male,36,High School,4,61.11039673962376,0
Male,36,Masters,15,83.82639145603659,1
Male,48,Bachelors,0,90.57716080301583,0
Female,21,Bachelors,8,77.77846670510829,1
Male,24,Bachelors,11,75.94504368660124,0
Female,24,Masters,4,58.802239508707416,0
Female,27,Bachelors,19,80.69203929040924,1
Male,28,Bachelors,2,59.744093473628865,0
Female,37,PhD,4,73.69740802640364,1
Female,25,Masters,1,74.71095107331024,0
Female,27,Bachelors,13,37.037469880174704,0
Male,48,Masters,1,74.0580338353575,1
Female,40,Bachelors,12,96.21474786478488,1
Female,49,Bachelors,6,49.08143577729528,1
Female,40,Bachelors,9,69.46108005986865,0
Male,24,Masters,12,50.528846232653805,0
Female,48,Masters,15,61.05858561194823,1
Male,26,Bachelors,13,50.70223145179696,1
Male,27,Bachelors,10,71.59542326997217,0
Male,38,Bachelors,9,77.93604803259595,0
Male,25,PhD,5,74.09738632769091,1
Male,40,PhD,3,60.69817530542428,0
Male,49,Bachelors,0,63.906052434040724,0
Female,23,Masters,6,72.7227268608564,1
Male,27,Masters,8,61.010760098610795,0
Female,47,Bachelors,7,56.71204891484358,0
Female,48,High School,4,67.60872939898039,1
Male,42,Bachelors,18,60.552917907275926,0
Female,34,Bachelors,9,74.11557917253643,1
Female,27,Bachelors,10,82.98697400316917,0
Female,25,Bachelors,14,95.97583402705763,0
Female,49,Masters,5,73.3806691213965,0
Male,42,High School,14,76.45972162819537,1
Female,25,Bachelors,4,64.00682656705872,0
Male,43,Bachelors,18,64.62623225778455,0
Female,22,Bachelors,18,82.84056246540939,0
Female,47,Bachelors,9,67.23672199853222,0
Male,41,Bachelors,11,70.72947378605782,0
Female,42,High School,3,82.22975670128335,0
Female,26,Bachelors,17,67.3137282811341,0
Female,35,Bachelors,15,85.00420437688149,0
Male,41,High School,7,75.73029336051405,1
Female,30,Masters,3,74.55398170978215,1
Male,43,Bachelors,11,63.51810852932656,0
Female,46,Bachelors,1,75.09125995050105,0
Male,44,Masters,3,65.70954052133753,1
Male,27,High School,4,74.69408856195705,1
Female,25,High School,2,68.98174934239572,0
Female,21,Masters,8,79.6680957098412,1
Male,33,Bachelors,17,69.68228827203245,0
Male,41,Bachelors,10,90.37857550236697,0
Female,46,Masters,2,67.24453021604273,0
Male,38,Masters,1,64.6542523797649,1
Female,33,PhD,8,73.46113786801254,0
Female,41,Bachelors,13,80.77871055827474,1
Female,41,Bachelors,3,80.70098484827274,0
Female,38,Bachelors,8,71.66781444402497,0
Male,25,High School,12,73.39089160804785,0
Female,33,Bachelors,17,73.40538057372423,1
Male,24,Bachelors,14,59.22127186371875,0
Female,37,Masters,9,80.24073441766097,0
Male,23,Bachelors,15,57.42143567879333,0
Female,37,Bachelors,11,59.24001324215208,1
Male,48,Bachelors,19,70.55027084521465,0
Male,31,High School,4,66.80140265854459,0
Female,41,High School,1,77.9615739937545,0
Female,40,Bachelors,9,74.4735267267018,1
Female,43,High School,0,71.38201387070693,1
Female,41,Bachelors,6,58.7446600402795,1
Male,46,Masters,16,70.26560104863403,0
Female,24,Masters,15,69.47488530878583,0
Male,22,Bachelors,2,72.2218673690217,1
Male,40,Bachelors,13,65.69961994572363,0
Female,36,Masters,9,75.22817537993544,0
Male,48,Masters,6,66.53438962293133,0
Male,38,High School,16,74.29113465129112,1
Male,28,Masters,5,77.9604757408575,0
Male,23,Bachelors,3,64.65404501347626,0
Female,29,Masters,16,62.27841529818515,1
Female,49,PhD,8,74.7636615646934,0
Female,40,High School,3,56.7890031928557,0
Female,49,Masters,6,81.11664754892062,1
Male,26,Bachelors,1,70.10962617116975,1
Male,30,PhD,16,68.85241598101635,1
Female,41,Bachelors,7,75.46015918351226,1
Female,30,Masters,14,74.83954520422097,0
Female,33,High School,14,70.06518074978908,1
Male,37,Bachelors,7,78.78616410601914,0
Female,29,High School,15,63.27611694649748,1
Female,37,PhD,18,77.12356493293625,1
Female,44,Masters,10,59.21376528330924,1
Male,29,Masters,1,75.10648991065133,1
Male,29,Masters,16,66.72126703533043,1
Male,21,High School,15,56.889139376308094,0
Male,22,Bachelors,14,72.56642817144373,1
Male,48,High School,12,69.6557350684927,0
Male,36,Bachelors,14,54.572744905178716,0
Male,49,Bachelors,3,48.863344574402696,0
Male,21,Bachelors,15,68.47736166582506,0
Female,30,Bachelors,11,86.18225960701827,1
Female,38,High School,3,73.2101500820591,1
Male,46,High School,2,63.31696763285556,0
Male,48,High School,16,80.81869515687856,0
Female,28,PhD,17,79.07223617874558,0
Male,41,Masters,17,82.71579077989387,1
Male,48,PhD,16,76.83897764342707,0
Male,31,Bachelors,11,78.85902323111208,1
Female,43,Bachelors,3,77.31108531012563,1
Female,22,Masters,11,65.22495052583572,0
Female,28,Bachelors,19,53.62719260596405,1
Female,47,Bachelors,14,64.78864604206949,1
Female,42,Bachelors,15,81.04936977001354,1
Male,28,High School,4,66.18989163905428,0
Female,37,Bachelors,14,68.54540948892644,0
Male,35,Bachelors,16,58.34215066853555,1
Male,37,Bachelors,17,64.48910427840777,0
Female,48,High School,4,69.90910833216574,1
Female,43,Bachelors,12,74.92562177858753,0
Male,44,Masters,18,65.41339032824334,0
Male,33,High School,12,64.714625743823,0
Male,39,Bachelors,17,78.42175565148868,0
Female,25,Masters,13,73.25266526438224,0
Female,32,High School,3,74.48672465192149,0
Female,21,High School,3,85.28320586068371,0
Female,43,Bachelors,19,64.94925611589643,1
Female,25,Bachelors,19,69.50980829518365,1
Male,28,Bachelors,18,75.51159774423147,0
Female,33,Masters,12,61.284926383419865,0
Male,28,High School,11,72.2904973825212,0
Male,45,Bachelors,6,70.22196497259101,0
Male,43,Bachelors,11,97.77299411569123,0
Female,31,High School,3,70.99869501665073,0
Female,21,Bachelors,1,81.56939765564331,0
Female,33,Bachelors,1,78.29943213846843,1
Male,39,Bachelors,4,58.434383968590126,0
Male,44,High School,9,54.511761620393,1
Male,23,Bachelors,9,72.47014605366294,0
Male,44,Bachelors,8,82.57334662146954,1
Male,37,Masters,12,72.87914819563174,0
Male,25,High School,6,70.78851804017174,0
Female,40,Bachelors,4,67.1591334705075,0
Female,41,Bachelors,9,56.76038753403596,0
Female,28,Masters,9,60.39479282410988,0
Female,46,Bachelors,5,53.77686311160302,0
Male,34,Bachelors,18,58.969534008867484,1
Male,24,Masters,7,64.7399176257065,0
Female,31,Masters,0,77.76016021516986,1
Male,40,Bachelors,16,65.54932739204402,0
Female,35,Bachelors,6,72.55625785549718,1
Female,39,Masters,13,71.35229211176681,0
Female,27,PhD,16,74.99048835482974,0
Male,39,Masters,8,59.65185068482741,0
Female,48,Bachelors,16,80.59193715123548,0
Female,39,High School,4,55.928230150464074,0
Female,31,Bachelors,19,65.52186797613393,0
Male,46,Masters,7,69.79094592223422,1
Male,25,Bachelors,5,77.60144848149747,1
Female,25,Bachelors,10,83.79309335550754,0
Male,42,Masters,18,77.6803152012839,1
Male,28,Bachelors,3,84.15916357455859,1
Male,30,Masters,17,61.70824070492695,1
Male,26,Bachelors,0,81.90370480071209,0
Male,35,Bachelors,12,80.186567299133,0
Male,36,Bachelors,13,46.03724942974337,0
Male,48,Masters,0,67.79535756105723,1
Male,37,High School,10,76.02037423381782,0
Male,28,High School,16,64.84586134554561,0
Male,28,PhD,3,59.141748277037635,0
Female,45,High School,11,91.14175217941875,0
Female,29,Bachelors,9,71.11040150970906,1
Male,22,Bachelors,5,71.3840543415406,0
Female,35,Bachelors,0,56.91005885124934,1
Female,38,Bachelors,6,63.876390042037606,1
Male,23,Bachelors,15,61.02159370628097,0
Male,37,Bachelors,13,80.78975230139304,0
Male,24,Bachelors,19,75.04633620926052,1
Female,24,Bachelors,19,64.29436307193471,0
Female,34,High School,5,75.60500238666215,0
Male,29,Bachelors,4,67.46479854258922,0
Male,29,High School,17,72.34490717978542,0
Male,45,Bachelors,14,72.29763887185706,0
Female,46,Bachelors,5,74.202672104796,0
Female,43,High School,18,72.99651923396746,0
Female,38,Masters,0,74.21049651164908,0
Female,30,Bachelors,0,82.55808310485574,1
Male,41,Masters,12,76.40562753073525,0
Male,24,PhD,2,66.6309823727404,1
Male,32,Bachelors,9,69.02047254014825,0
Male,47,High School,2,82.30170587997067,1
Female,28,Bachelors,8,71.12422454948215,0
Female,22,Masters,7,66.259815826429,1
Male,42,Bachelors,2,63.68861657869964,0
Male,33,High School,12,72.73038108166247,1
Female,41,Bachelors,5,61.451431974544235,0
Male,36,Masters,12,82.84795423834306,0
Female,48,Masters,19,59.6218164624292,0
Male,22,High School,19,84.78067725519422,1
Male,31,Bachelors,11,67.1476968412755,1
Male,30,Bachelors,12,59.23262646372344,0
Male,35,Bachelors,1,71.89175738565376,1
Male,37,Masters,15,60.46960841785711,1
Male,28,Bachelors,5,70.3437176103026,1
Male,38,Bachelors,18,64.22456468400668,1
Female,43,High School,12,79.45073267869091,1
Female,29,Masters,16,71.36749609937632,0
Female,45,Masters,8,58.11499167925465,1
Female,28,Bachelors,16,64.02963459573995,0
Female,47,Masters,1,77.0494724959313,1
Male,34,High School,18,82.87092103790475,0
Male,48,Bachelors,18,69.54725192532317,0
Female,46,Bachelors,6,59.556034381310965,0
Male,45,High School,9,80.54036310850888,1
Female,38,Bachelors,9,77.00563674893375,1
Female,42,Masters,19,83.0653958430255,0
Male,40,High School,8,72.90209118421306,1
Male,40,Bachelors,16,64.79403084203108,1
Male,41,Bachelors,14,75.1688848539558,1
Female,32,Bachelors,1,73.26329223441581,0
Male,39,Masters,3,64.25126308153965,1
Female,34,Bachelors,18,71.98638583847406,0
Female,37,Bachelors,16,68.04974111177954,1
Female,44,Masters,4,77.4353784498368,0
Male,41,High School,6,74.92006910315435,0
Male,23,Bachelors,17,59.4840860671881,1
Female,46,Bachelors,6,58.47577420639009,0
Male,43,Bachelors,16,69.10188826426446,0
Male,27,PhD,6,70.32819285379315,1
Male,37,Masters,3,77.60976774091827,0
Female,32,Bachelors,7,75.13303910561889,0
Female,29,Masters,12,84.58685643212742,0
Male,35,High School,3,65.3280653572457,0
Female,38,High School,5,64.75713930572793,0
Male,41,Bachelors,4,60.40185994354956,0
Male,33,Bachelors,11,77.4940711477508,1
Male,41,Bachelors,3,70.2175218401596,0
Male,28,Bachelors,8,51.46396483038354,0
Female,34,Masters,3,72.02165377707892,0
Female,28,Bachelors,18,72.6597016781707,0
Female,34,Bachelors,13,68.55653057252157,1
Male,27,High School,4,72.96654852958417,1
Male,43,High School,17,57.79764300774279,0
Male,32,Bachelors,9,86.41031834100028,0
Female,31,Bachelors,18,73.80259426075924,0
Male,42,Masters,11,52.263011169213776,1
Female,42,High School,17,69.94102900669891,0
Female,31,High School,16,74.06720199652115,0
Female,45,Bachelors,10,58.87067925076951,0
Female,42,Bachelors,2,75.33630279013438,1
Female,48,High School,16,86.80925623008665,1
Female,49,Masters,0,63.55630939450471,1
Male,33,High School,14,74.28438695869944,0
Male,38,Bachelors,8,72.08598598992197,0
Female,22,Bachelors,14,79.68289999812382,0
Female,49,High School,2,68.91158095375857,1
Male,41,Bachelors,18,59.33283373638131,1
Female,35,Masters,12,79.04182246974706,0
Female,40,Bachelors,11,59.927394092798565,0
Male,47,Masters,19,88.08861377892944,0
Female,38,High School,0,75.60769349015168,0
Female,35,Masters,16,64.01107263384635,0
Female,39,Bachelors,12,81.08651612506259,0
Male,43,Bachelors,0,69.90810965969115,0
Male,44,Bachelors,9,67.78594439005977,0
Male,32,Masters,14,63.19130623902235,1
Female,33,Bachelors,6,51.21821000468162,0
Female,42,High School,17,76.04392570366828,0
Male,31,High School,15,53.718732381823926,0
Female,25,Masters,13,62.067056681486214,1
Female,49,Bachelors,17,74.32844553850278,1
Female,21,Masters,6,64.99323598504485,0
Female,44,Bachelors,16,71.57151870790949,0
Female,23,Bachelors,17,57.86304686050347,0
Male,42,High School,11,66.51540626862098,1
Female,39,PhD,7,71.63385704958188,1
Male,43,Bachelors,1,60.48527484064278,1
Female,49,Masters,6,86.86363477741921,0
Male,27,Bachelors,3,63.625760871192725,1
Female,32,Bachelors,17,83.78416788015906,1
Male,35,Bachelors,5,68.32194455253533,1
Female,45,Bachelors,8,54.315244339186464,0
Male,25,Masters,8,58.63099191404348,0
Female,35,Masters,13,71.7607928893138,0
Male,28,Masters,7,80.32775752558423,0
Female,30,Masters,18,87.69777132625363,0
Male,46,Bachelors,2,71.28218728593295,1
Male,36,Bachelors,17,58.22756252505418,1
Female,28,PhD,4,72.78485080544745,1
Female,21,High School,13,61.747853266398465,0
Male,32,Masters,3,73.92191621194551,0
Female,25,Masters,6,60.5852544759445,1
Male,23,Bachelors,19,49.10429762830188,0
Male,21,PhD,11,83.16855659619898,0
Male,24,Bachelors,1,67.73583268654738,1
Female,28,Bachelors,10,70.49660333816581,1
Male,23,High School,13,79.96701374239521,0
Male,30,Bachelors,15,88.78846709331455,1
Female,22,Bachelors,19,77.20080652148957,1
Female,31,Bachelors,5,71.03001616203612,1
Female,45,Masters,3,74.6287287611324,1
Female,30,Masters,14,67.05216956713363,0
Male,41,High School,0,70.3611437848964,1
Male,34,Bachelors,6,71.44863637859184,0
Male,27,Masters,11,62.133747431968665,0
Male,47,High School,9,70.21173586877877,1
Female,47,High School,4,73.6710185250393,0
Male,22,High School,11,75.1701689757555,1
Male,29,Bachelors,17,74.37323782429314,1
Female,36,High School,9,56.609747819256256,1
Male,33,PhD,5,82.29258942599657,1
Male,29,Bachelors,11,81.46281227453815,0
Male,40,Bachelors,6,69.0385159178121,0
Male,24,Bachelors,17,74.55508695105434,0
Male,42,Bachelors,1,67.83446232891492,0
Male,30,Bachelors,9,77.51957662811466,0
Female,46,Masters,14,61.85728153866631,0
Female,46,Masters,11,83.42460595290925,1
Male,42,Bachelors,16,77.02207611817957,1
Male,32,Masters,3,77.25433791568891,1
Female,37,Masters,6,68.94947123574183,1
Male,34,Masters,8,55.873814950673065,0
Male,34,High School,18,78.8393470012077,0
Male,45,High School,6,56.2043866509745,0
Female,22,Bachelors,1,78.95972660224545,1
Male,41,Bachelors,5,62.27872783167777,0
Female,45,Bachelors,17,54.12951345969396,1
Male,40,Bachelors,5,70.0099970371353,0
Female,31,Masters,12,81.82800550538407,0
Female,36,Masters,18,60.34396251581313,0
Male,39,Masters,1,85.99034624394827,0
Female,43,Bachelors,11,76.56740543830675,0
Male,26,Bachelors,14,71.56759522365877,1
Female,44,Bachelors,13,65.64375743760887,1
Male,39,High School,5,66.3410264820519,0
Male,25,High School,17,74.30167228750891,1
Female,46,Bachelors,4,78.4604085851906,0
Male,24,Bachelors,17,64.06503782347912,1
Male,35,Masters,2,61.93486672715232,0
Female,49,High School,2,67.86173181578133,1
Male,24,Masters,9,83.93628675857344,0
Male,40,Bachelors,18,57.831116596635326,0
Female,30,Bachelors,2,81.42477644742772,0
Female,44,Bachelors,11,70.42279831593133,0
Male,42,Bachelors,15,53.472608568413854,0
Male,23,Bachelors,16,65.38367598434317,0
Female,46,Bachelors,6,76.09668072940272,1
Female,25,High School,12,88.01813945040762,1
Male,26,High School,1,56.72627276618432,1
Female,41,Bachelors,3,41.80823523944742,1
Male,42,Masters,9,56.90447184542063,1
Male,28,Bachelors,6,81.30415507866506,0
Male,27,Masters,16,52.062582929315795,0
Male,41,Bachelors,19,84.97253890879387,1
Male,30,Masters,5,82.14808947761921,1
Female,26,Masters,18,71.91036242062758,0
Female,34,Bachelors,4,63.73634689652972,0
Female,24,Bachelors,9,70.55260625817142,0
Female,48,Masters,8,76.11087352140102,1
Male,45,Bachelors,12,74.58476464725298,0
Male,33,Bachelors,18,87.39659373270105,1
Male,40,High School,5,67.39897550173504,1
Male,37,Masters,3,56.99157026377002,1
Female,43,Masters,2,55.22719292867875,0
Male,27,High School,2,53.2270873194085,0
Male,24,Bachelors,3,71.96278922535606,0
Female,49,Bachelors,4,67.65631299277543,0
Female,34,High School,7,70.32654602894272,1
Female,23,PhD,15,64.62940459193817,0
Female,44,Bachelors,2,58.89833141277323,0
Male,25,High School,11,76.14335884627452,0
Male,36,Bachelors,7,45.369361001537484,1
Female,46,Masters,12,61.98404432246264,0
Male,43,High School,3,77.86490159968392,1
Male,40,Bachelors,13,60.991615732969635,0
Male,24,Bachelors,13,73.91675419798497,0
Female,44,High School,12,61.997409044635354,0
Male,44,High School,5,65.44155126169713,0
Female,22,Bachelors,16,75.74920515804799,1
Male,38,Bachelors,3,57.221516829368674,0
Male,39,Masters,7,77.45278330076346,0
Male,48,Masters,16,70.45920492447766,1
Female,48,PhD,2,82.5643886737903,1
Male,39,Bachelors,16,72.08149971646739,1
Female,37,PhD,8,59.30513379520652,0
Female,34,Bachelors,1,87.27994421941236,0
Female,39,Bachelors,12,60.14057055197843,1
Male,42,High School,19,67.72843915866058,1
Male,44,High School,1,79.57408926961773,1
Male,33,Bachelors,19,51.20072225316362,0
Male,32,Bachelors,10,84.39668980113873,1
Female,46,Bachelors,14,58.49115707673686,1
Female,26,Bachelors,10,65.45000580162427,0
Female,41,Bachelors,2,72.88857904197675,1
Male,24,Bachelors,2,69.582941439146,1
Female,39,Bachelors,11,77.89176058450454,0
Male,36,Masters,4,53.9919242902895,0
Female,33,Masters,19,77.27451353772717,1
Male,24,Bachelors,6,78.0724238777353,0
Male,43,Bachelors,6,80.29225829245892,0
Female,37,Bachelors,12,54.103392280335896,0
Female,43,Masters,8,55.31064766170978,0
Female,21,Bachelors,12,66.57624350341489,1
Female,38,Bachelors,11,56.39174218697299,0
Male,40,High School,12,51.960321005854965,0
Female,37,Bachelors,9,66.14535942778835,1
Female,47,Bachelors,0,72.34091361457764,0
Female,48,Masters,7,97.98979530294659,0
Male,47,Bachelors,15,75.48675154045691,1
Male,35,Bachelors,12,87.52269999899819,0
Female,31,Masters,2,69.55848913626423,0
Male,45,Masters,2,75.59565992867293,1
Female,48,Bachelors,4,68.53862304467225,1
Male,42,Bachelors,10,96.83123216716889,1
Male,33,Bachelors,6,63.14409136470942,1
Male,21,Masters,9,64.50025699866809,1
Male,37,High School,9,77.96540687656204,1
Female,26,Masters,19,72.07472903639326,1
Female,24,Bachelors,1,65.75837996522884,0
Female,40,Bachelors,2,79.60377148738156,0
Male,36,High School,7,69.58852835268878,1
Female,35,Bachelors,10,69.51803272552611,0
Female,47,Bachelors,12,72.30582307528891,0
Female,35,High School,6,52.658793104876615,0
Male,26,Bachelors,12,54.06746008210564,0
Male,35,PhD,1,80.86895612586808,0
Male,34,Bachelors,5,63.23038329082495,1
Female,48,Masters,8,68.67048651790304,1
Female,31,High School,19,86.12438636122927,1
Female,27,Bachelors,1,69.12132544070415,1
Male,29,High School,17,67.89911185892839,0
Male,46,Bachelors,15,78.96077589495289,0
Female,36,Masters,11,64.0173508344714,0
Male,25,Bachelors,6,82.0292922928204,1
Male,45,High School,6,78.7555791943648,0
Male,40,Bachelors,16,88.30333195308337,0
Male,49,Bachelors,12,63.09656956722801,1
Female,30,Bachelors,10,83.66974646202414,0
Male,38,Masters,5,75.54092107003926,1
Male,23,Masters,13,56.74633616324978,1
Male,33,Bachelors,5,44.03823575555344,0
Male,31,Bachelors,5,62.0197311790467,0
Female,37,Bachelors,1,72.92347807345753,1
Female,42,High School,19,74.37347932607807,0
Male,33,Bachelors,14,69.40918934714935,0
Male,26,Bachelors,16,69.49870634076967,0
Male,37,Bachelors,7,68.7400649989981,1
Male,47,Bachelors,4,80.31217133738357,0
Male,33,High School,16,55.63710301716928,1
Male,39,Bachelors,19,72.68289857534278,1
Female,41,High School,0,61.77248724136959,0
Male,39,High School,17,60.93458934942566,1
Female,30,Masters,14,81.76230563906836,0
Female,23,High School,4,60.167369230800574,0
Male,34,Bachelors,6,68.60481766100138,1
Female,46,High School,17,89.58498401878995,1
Female,39,Masters,5,78.38076968081674,0
Female,25,Bachelors,4,65.45029687039622,1
Female,49,Bachelors,18,66.27626941594119,1
Female,25,Bachelors,9,57.72797101341707,1
Female,40,Masters,14,83.00645242266052,0
Male,37,PhD,9,80.11351807921068,1
Female,41,Bachelors,15,76.86602273869781,0
Female,30,Masters,11,77.96832944809138,0
Female,25,Masters,17,62.25475390602576,1
Male,24,Masters,0,54.52087557264149,1
Female,26,Bachelors,15,75.60540425303809,0
Male,46,Bachelors,5,78.88557873621394,0
Female,24,Bachelors,2,86.07046683126963,0
Male,27,Masters,1,67.9910979372657,1
Male,27,Bachelors,1,66.5324872141968,0
Female,38,Bachelors,12,67.60739795330544,0
Female,23,Bachelors,8,76.70743825432888,0
Male,21,Masters,15,67.17910717324753,1
Female,44,Masters,4,69.4776091323666,1
Male,45,High School,6,78.31052891238954,1
Male,24,Masters,12,63.74163844766264,1
Male,26,Bachelors,19,83.91153985421764,0
Male,29,Masters,12,76.33089007326576,0
Male,42,Bachelors,6,51.42379370659685,0
Female,34,Bachelors,9,64.84645803471635,1
Male,48,Masters,14,49.75656501793891,0
Male,32,Bachelors,5,68.03320601713199,0
Female,48,Masters,4,65.01688895879464,0
Male,45,Bachelors,1,78.34854759200189,0
Female,40,Bachelors,14,61.18981651044666,0
Female,44,Bachelors,15,73.8773500193449,1
Female,45,Bachelors,18,75.68847609468433,1
Male,24,Bachelors,8,72.57194852228014,1
Male,41,High School,18,81.40123581772528,1
Male,44,Bachelors,6,90.68288850841876,0
Female,32,High School,3,71.11941942699067,0
Male,30,PhD,2,74.05179516890368,1
Female,42,PhD,19,61.1972304616789,1
Male,48,Bachelors,10,59.80476585976757,0
Female,27,Masters,0,80.33829650332729,1
Male,23,Bachelors,5,79.01525506103359,0
Male,43,Bachelors,10,59.70380125828737,0
Male,48,Masters,0,56.91779457490527,1
Female,34,Masters,6,63.5126319531941,0
Female,44,Bachelors,5,68.5862203056589,0
Male,30,Masters,13,65.90873591516755,0
Male,36,Bachelors,1,71.60514868332253,0
Female,36,PhD,3,79.17062512372605,1
Female,42,High School,10,74.62104378754938,1
Female,30,Bachelors,14,75.36120997684124,1
Male,45,Bachelors,17,45.484636055911224,1
Female,33,Bachelors,0,53.86096979880918,0
Male,26,High School,2,62.03543192353942,0
Female,32,Masters,2,63.686063518404936,0
Male,29,High School,6,78.39827834939234,0
Female,33,Bachelors,0,61.21098568531868,0
Female,24,Bachelors,10,76.66927661357369,1
Female,44,Bachelors,5,62.14894261193702,1
Female,31,Bachelors,19,57.99115712607185,0
Female,40,Bachelors,2,58.455503409562084,1
Male,38,High School,18,92.58266493289221,0
Female,46,High School,1,61.926350314900056,1
Female,31,Bachelors,17,76.90987208860341,1
Female,45,Masters,11,54.418015702497996,0
Male,41,Masters,9,84.18929004178734,0
Female,24,High School,4,73.49041145063713,1
Male,38,Bachelors,8,72.73978868792886,1
Female,21,High School,1,74.13827323143319,1
Female,47,High School,1,75.2399972444535,1
Male,27,Bachelors,5,78.0906725884488,1
Female,26,Bachelors,9,64.00902581790972,0
Male,35,High School,17,63.424117062278775,0
Male,38,Bachelors,11,70.49223878048068,0
Female,44,High School,3,76.84427760418309,0
Male,31,Masters,16,69.33344523777511,0
Female,40,PhD,14,77.73901795799104,1
Female,44,High School,5,76.17836782701917,0
Male,35,Bachelors,15,67.83016738583973,0
Male,36,Masters,16,52.52820030219151,1
Male,27,Masters,2,64.96472054646088,0
Male,41,Bachelors,9,87.42797233809675,0
Female,30,High School,4,73.400596507057,1
Female,46,High School,13,63.60449868729908,1
Male,32,Bachelors,12,72.506515776079,0
Female,44,Bachelors,5,76.76644068327802,0
Female,34,High School,11,63.60934390548367,1
Female,45,Bachelors,7,82.35383894121897,0
Female,25,High School,4,74.9569802116365,0
Male,46,Masters,14,59.0009122682766,1
Male,41,Bachelors,15,78.56366286542374,0
Female,38,High School,0,65.90386615202304,0
Male,25,Bachelors,15,68.20869573694395,0
Male,23,Bachelors,4,59.84031303031889,1
Male,43,PhD,2,76.3144641268983,1
Female,46,Bachelors,19,68.51134773304578,0
Female,25,Bachelors,14,76.7375695450061,0
Female,44,Masters,12,64.4901761093443,0
Male,37,Bachelors,15,63.34596712129922,0
Female,39,Masters,10,62.5356292840225,0
Female,39,Bachelors,1,73.96032179542928,1
Male,45,Bachelors,5,63.19650175497264,0
Female,41,High School,5,67.96887351273587,0
Female,32,Bachelors,13,64.81573012693667,0
Male,45,Masters,10,74.40083924897677,0
Male,49,Masters,7,52.64697553395689,0
Male,29,Bachelors,7,72.47032870223339,0
Female,21,Bachelors,0,87.31343189095807,1
Female,38,Masters,6,82.36026108733698,1
Female,41,Masters,5,63.83346878026528,0
Male,24,High School,7,74.94601776164984,0
Male,30,Bachelors,18,73.00565472839905,0
Female,45,Bachelors,19,84.69392063162138,0
Female,27,Masters,7,44.89885077677232,1
Male,42,High School,13,81.12867368935164,0
Male,43,Bachelors,17,67.32482327236129,1
Male,21,Masters,15,62.567710605495826,1
Male,37,High School,8,62.28197971205375,1
Female,44,Bachelors,14,57.000936837887195,1
Male,49,Bachelors,9,63.85881592526064,0
Female,49,Bachelors,15,59.20265946068604,1
Female,22,Bachelors,3,71.80217170507319,1
Female,48,Bachelors,19,75.8993763232838,1
Male,46,High School,12,67.43426590361638,0
Male,31,Bachelors,4,84.99723206256165,1
Male,29,Masters,6,64.51578714543062,0
Male,27,Masters,8,66.91137577603408,1
Female,42,High School,7,65.27059357071576,0
Male,37,High School,15,75.98618873914396,1
Male,37,Bachelors,5,76.99573502851888,0
Female,22,Bachelors,15,74.95366883971097,0
Male,26,Bachelors,5,68.75891346062531,0
Female,34,Bachelors,13,56.593771409221105,0
Female,26,High School,0,66.80559419189493,0
Female,22,High School,8,84.7813971390053,0
Female,21,Bachelors,12,80.13237887434987,1
Female,30,Bachelors,18,72.9405039668672,1
Female,41,High School,16,66.15547942881557,1
Female,25,Bachelors,10,69.86381522665475,0
Female,22,Bachelors,7,66.19995760964285,0
Male,42,Masters,4,81.93051688083547,0
Male,36,Masters,9,61.610330016065845,1
